rdk_reward_v2,high_difficulty_high_reward,70287,32204,1,63,rdk,NA,NA,1962,0,0.8,88,28933,1,553490,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,1,65,practice_rdk,2,1,816,NA,NA,NA,NA,NA,554309,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,1,67,rdk,NA,NA,765,180,0.5,90,26153,1,555077,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,1,69,practice_rdk,0,2,824,NA,NA,NA,NA,NA,555905,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,1,71,rdk,NA,NA,1008,180,0.2,90,24561,1,556916,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,1,73,practice_rdk,1,3,743,NA,NA,NA,NA,NA,557661,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,1,75,rdk,NA,NA,1152,0,0,88,22808,1,558817,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,NA,79,wordle_clues,NA,NA,127419,NA,NA,NA,NA,NA,688410,0.2,0,0.5,0.8,NA,"[""PROPS"",""MINDS"",""MARKS"",""EZINE""]","[""IMAGE""]","{""wordle guess"":""aim""}",717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,NA,81,wordle_answer,NA,NA,8410,NA,NA,13,NA,NA,696823,0.2,0,0.5,0.8,3,"[""IMAGE"",""AIM\""}"","""",""""]",NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,2,84,practice_rdk,3,0,1090,NA,NA,NA,NA,NA,698920,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,2,86,rdk,NA,NA,1380,0,0.8,88,28908,1,700304,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,2,88,practice_rdk,2,1,811,NA,NA,NA,NA,NA,701118,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,2,90,rdk,NA,NA,837,180,0.5,90,26713,1,701959,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,2,92,practice_rdk,0,2,808,NA,NA,NA,NA,NA,702770,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,2,94,rdk,NA,NA,1098,180,0.2,90,25065,1,703871,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,2,96,practice_rdk,1,3,726,NA,NA,NA,NA,NA,704599,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,2,98,rdk,NA,NA,3256,0,0,88,23239,1,707858,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,NA,102,wordle_clues,NA,NA,51460,NA,NA,NA,NA,NA,763670,0.2,0,0.5,0.8,NA,"[""WORKS"",""CITES"",""CAKES"",""MAILS""]","[""SHALE""]","{""wordle guess"":""seals""}",717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,NA,104,wordle_answer,NA,NA,5456,NA,NA,13,NA,NA,769129,0.2,0,0.5,0.8,7,"[""SHALE"",""SEALS"","""",""""]",NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,3,107,practice_rdk,3,0,993,NA,NA,NA,NA,NA,771127,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,3,109,rdk,NA,NA,1307,0,0.8,88,29006,1,772440,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,3,111,practice_rdk,2,1,771,NA,NA,NA,NA,NA,773213,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,3,113,rdk,NA,NA,794,180,0.5,90,26923,1,774012,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,3,115,practice_rdk,0,2,768,NA,NA,NA,NA,NA,774783,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,3,117,rdk,NA,NA,960,180,0.2,90,25357,1,775747,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,3,119,practice_rdk,1,3,733,NA,NA,NA,NA,NA,776482,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,3,121,rdk,NA,NA,1151,0,0,90,23661,NA,777638,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,3,123,rdk,NA,NA,1236,0,0,88,22507,1,779381,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,NA,127,wordle_clues,NA,NA,152865,NA,NA,NA,NA,NA,934255,0.2,0,0.5,0.8,NA,"[""BULBS"",""USERS"",""OASIS"",""MAINS""]","[""MEDIA""]","{""wordle guess"":""meaif""}",717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,NA,129,wordle_answer,NA,NA,6738,NA,NA,13,NA,NA,940998,0.2,0,0.5,0.8,7,"[""MEDIA"",""MEAIF"","""",""""]",NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,4,132,practice_rdk,3,0,1470,NA,NA,NA,NA,NA,943474,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,4,134,rdk,NA,NA,1161,0,0.8,88,28528,1,944640,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,4,136,practice_rdk,2,1,779,NA,NA,NA,NA,NA,945422,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,4,138,rdk,NA,NA,1132,0,0.5,88,26584,1,946559,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,4,140,practice_rdk,0,2,816,NA,NA,NA,NA,NA,947378,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,4,142,rdk,NA,NA,818,180,0.2,90,24632,1,948199,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,4,144,practice_rdk,1,3,661,NA,NA,NA,NA,NA,948862,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,4,146,rdk,NA,NA,1267,0,0,88,23150,1,950132,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,NA,150,wordle_clues,NA,NA,59351,NA,NA,NA,NA,NA,1010548,0.2,0,0.5,0.8,NA,"[""BUCKS"",""RULES"",""SOCKS"",""ROSES""]","[""SHONE""]","{""wordle guess"":""shoal""}",717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,NA,152,wordle_answer,NA,NA,4335,NA,NA,13,NA,NA,1014885,0.2,0,0.5,0.8,6,"[""SHONE"",""SHOAL"","""",""""]",NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,5,155,practice_rdk,3,0,1336,NA,NA,NA,NA,NA,1017223,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,5,157,rdk,NA,NA,1154,0,0.8,88,28664,1,1018379,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,5,159,practice_rdk,2,1,623,NA,NA,NA,NA,NA,1019004,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,5,161,rdk,NA,NA,796,0,0.5,88,26885,1,1019801,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,5,163,practice_rdk,0,2,1133,NA,NA,NA,NA,NA,1020936,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,5,165,rdk,NA,NA,1367,180,0.2,90,24955,1,1022305,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,5,167,practice_rdk,1,3,700,NA,NA,NA,NA,NA,1023007,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,5,169,rdk,NA,NA,1079,0,0,90,22886,NA,1024089,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,5,171,rdk,NA,NA,2048,180,0,88,21806,NA,1026641,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,5,173,rdk,NA,NA,759,0,0,90,19757,NA,1027904,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,5,175,rdk,NA,NA,1189,180,0,90,18997,1,1029598,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,NA,179,wordle_clues,NA,NA,102911,NA,NA,NA,NA,NA,1134370,0.2,0,0.5,0.8,NA,"[""EXAMS"",""FEEDS"",""EDITS"",""HANDS""]","[""HOUND""]","{""wordle guess"":""humnd""}",717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,NA,181,wordle_answer,NA,NA,6688,NA,NA,13,NA,NA,1141061,0.2,0,0.5,0.8,7,"[""HOUND"",""HUMND"","""",""""]",NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,6,184,practice_rdk,3,0,1075,NA,NA,NA,NA,NA,1143142,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,6,186,rdk,NA,NA,1234,0,0.8,88,28924,1,1144381,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,6,188,practice_rdk,2,1,674,NA,NA,NA,NA,NA,1145059,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,6,190,rdk,NA,NA,956,0,0.5,88,27012,1,1146019,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,6,192,practice_rdk,0,2,682,NA,NA,NA,NA,NA,1146705,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,6,194,rdk,NA,NA,1453,180,0.2,90,25370,1,1148162,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,6,196,practice_rdk,1,3,1288,NA,NA,NA,NA,NA,1149453,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,6,198,rdk,NA,NA,3715,180,0,88,22625,NA,1153172,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,6,200,rdk,NA,NA,1224,0,0,88,18908,1,1154902,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,NA,204,wordle_clues,NA,NA,78428,NA,NA,NA,NA,NA,1234378,0.2,0,0.5,0.8,NA,"[""GAINS"",""NANCY"",""CITED"",""SUEDE""]","[""RUPEE""]","{""wordle guess"":""futee""}",717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,NA,206,wordle_answer,NA,NA,4073,NA,NA,13,NA,NA,1238454,0.2,0,0.5,0.8,6,"[""RUPEE"",""FUTEE"","""",""""]",NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,7,209,practice_rdk,3,0,1017,NA,NA,NA,NA,NA,1240477,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,7,211,rdk,NA,NA,1038,0,0.8,88,28981,1,1241519,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,7,213,practice_rdk,2,1,640,NA,NA,NA,NA,NA,1242163,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,7,215,rdk,NA,NA,1025,180,0.5,90,27299,1,1243193,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,7,217,practice_rdk,0,2,713,NA,NA,NA,NA,NA,1243909,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,7,219,rdk,NA,NA,2027,180,0.2,90,25558,1,1245940,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,7,221,practice_rdk,1,3,773,NA,NA,NA,NA,NA,1246715,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,7,223,rdk,NA,NA,2412,0,0,88,22755,1,1249132,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,NA,227,wordle_clues,NA,NA,115553,NA,NA,NA,NA,NA,1367225,0.2,0,0.5,0.8,NA,"[""RACKS"",""STARS"",""PEERS"",""MONTE""]","[""OZONE""]","{""wordle guess"":""noone""}",717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,NA,229,wordle_answer,NA,NA,5059,NA,NA,13,NA,NA,1372287,0.2,0,0.5,0.8,7,"[""OZONE"",""NOONE"","""",""""]",NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,8,232,practice_rdk,3,0,1219,NA,NA,NA,NA,NA,1374510,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,8,234,rdk,NA,NA,1026,0,0.8,88,28780,1,1375541,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,8,236,practice_rdk,2,1,672,NA,NA,NA,NA,NA,1376218,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,8,238,rdk,NA,NA,623,180,0.5,90,27078,1,1376845,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,8,240,practice_rdk,0,2,783,NA,NA,NA,NA,NA,1377631,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,8,242,rdk,NA,NA,766,180,0.2,90,25669,1,1378401,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,8,244,practice_rdk,1,3,702,NA,NA,NA,NA,NA,1379106,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
rdk_reward_v2,high_difficulty_high_reward,70287,32204,8,246,rdk,NA,NA,1310,0,0,88,24198,1,1380419,0.2,0,0.5,0.8,NA,NA,NA,NA,717,1440,Mon Jul 18 2022 13:47:46 GMT+1000 (AEST)
